x,y,z,yaw
116.41905975341797,6.371135711669922,-63.94406509399414,-2.4514453411102295
117.826171875,6.355360507965088,-64.4987564086914,-2.4464492797851562
119.17583465576172,6.308539390563965,-65.04623413085938,-2.441574811935425
120.46528625488281,6.2692694664001465,-65.55110168457031,-2.4367904663085938
121.70790100097656,6.215919017791748,-66.06376647949219,-2.432274103164673
122.90082550048828,6.152827739715576,-66.55536651611328,-2.4279744625091553
124.03849029541016,6.09266471862793,-67.03545379638672,-2.4238967895507812
125.12760162353516,6.021219253540039,-67.51074981689453,-2.420074224472046
126.16768646240234,5.924159049987793,-67.97318267822266,-2.4164671897888184
122.0425033569336,4.084631443023682,-64.54952239990234,-2.4322447776794434
123.25224304199219,4.056814670562744,-65.15717315673828,-2.428009271621704
124.41043090820312,4.03109884262085,-65.73110961914062,-2.423999309539795
125.52104949951172,3.981088161468506,-66.28231811523438,-2.420163631439209
126.58354949951172,3.9275903701782227,-66.81227111816406,-2.416569948196411
127.60398864746094,3.8692636489868164,-67.29993438720703,-2.413130521774292
128.58645629882812,3.813986301422119,-67.76414489746094,-2.4099583625793457
129.531982421875,3.750924825668335,-68.20036315917969,-2.407041549682617
130.4429473876953,3.6879642009735107,-68.60938262939453,-2.404426336288452
131.32266235351562,3.624544620513916,-69.00595092773438,-2.402135133743286
132.1651611328125,3.5643436908721924,-69.3788833618164,-2.4000396728515625
132.98275756835938,3.4977097511291504,-69.73484802246094,-2.39817476272583
133.76893615722656,3.432537078857422,-70.07662963867188,-2.3965559005737305
134.52096557617188,3.362414836883545,-70.40687561035156,-2.3951871395111084
135.24539184570312,3.282676935195923,-70.73680114746094,-2.3940181732177734
135.9378662109375,3.1995890140533447,-71.05391693115234,-2.3930015563964844
136.60446166992188,3.1209001541137695,-71.36408996582031,-2.392122507095337
137.23670959472656,3.0275471210479736,-71.68049621582031,-2.3913867473602295
137.8430633544922,2.933823347091675,-71.9876708984375,-2.390723705291748
138.42828369140625,2.831831932067871,-72.29566955566406,-2.3901782035827637
138.9888916015625,2.7341041564941406,-72.5943374633789,-2.389781951904297
139.5338897705078,2.6374220848083496,-72.89967346191406,-2.3896539211273193
140.06785583496094,2.5579850673675537,-73.17479705810547,-2.3897082805633545
140.590576171875,2.4880547523498535,-73.45177459716797,-2.390268087387085
141.11203002929688,2.4398443698883057,-73.72237396240234,-2.3913064002990723
141.63343811035156,2.4029552936553955,-73.99496459960938,-2.3929126262664795
142.1556854248047,2.3793129920959473,-74.26923370361328,-2.395012140274048
142.6703643798828,2.374934434890747,-74.53582763671875,-2.397460460662842
143.17877197265625,2.383343458175659,-74.80705261230469,-2.4002130031585693
143.6908721923828,2.405320882797241,-75.08148956298828,-2.403282403945923
144.20176696777344,2.4475529193878174,-75.3581771850586,-2.406614303588867
144.70571899414062,2.4919209480285645,-75.65606689453125,-2.410360097885132
145.2030487060547,2.5613348484039307,-75.94576263427734,-2.41433048248291
145.71580505371094,2.6544270515441895,-76.21429443359375,-2.4186105728149414
146.22601318359375,2.780787229537964,-76.47138214111328,-2.4232895374298096
146.7531280517578,2.9210872650146484,-76.72511291503906,-2.428342342376709
147.29107666015625,3.082671880722046,-76.99010467529297,-2.433922290802002
147.8333282470703,3.278663396835327,-77.24139404296875,-2.439849853515625
148.38174438476562,3.480165958404541,-77.48707580566406,-2.4460270404815674
148.9333038330078,3.701336145401001,-77.72357940673828,-2.4524216651916504
149.48085021972656,3.936332941055298,-77.96187591552734,-2.458859920501709
150.02236938476562,4.174252510070801,-78.19056701660156,-2.4653072357177734
150.55612182617188,4.406477928161621,-78.42127990722656,-2.4717142581939697
151.0623321533203,4.635787010192871,-78.6489028930664,-2.477896213531494
151.54531860351562,4.861275672912598,-78.87323760986328,-2.483823299407959
151.99879455566406,5.089288711547852,-79.07842254638672,-2.4894142150878906
152.4285430908203,5.310577869415283,-79.2788314819336,-2.494835376739502
152.83653259277344,5.531919956207275,-79.48931884765625,-2.5001108646392822
153.2241668701172,5.770177841186523,-79.69147491455078,-2.505178928375244
153.5824432373047,6.011552810668945,-79.89344024658203,-2.5100810527801514
148.5413818359375,3.654613971710205,-84.82872772216797,-2.527226686477661
144.14137268066406,1.6833388805389404,-89.33820343017578,-2.541285514831543
137.227783203125,0.8859541416168213,-94.05664825439453,-2.556239366531372
126.94987487792969,1.4960918426513672,-92.20225524902344,-2.566040515899658
117.1706314086914,2.0622177124023438,-90.48806762695312,-2.57124400138855
107.8614501953125,2.586906671524048,-88.90983581542969,-2.5728251934051514
99.00923156738281,3.0818519592285156,-87.45348358154297,-2.5714735984802246
90.58534240722656,3.543130874633789,-86.11740112304688,-2.5678186416625977
82.58179473876953,3.9680402278900146,-84.88694763183594,-2.5622398853302
74.97588348388672,4.35590124130249,-83.76673126220703,-2.5550904273986816
67.74657440185547,4.719133377075195,-82.75784301757812,-2.5468196868896484
60.886138916015625,5.061825752258301,-81.83094787597656,-2.5376720428466797
54.372169494628906,5.367776870727539,-80.97183990478516,-2.5278213024139404
48.17963409423828,5.641644477844238,-80.22080993652344,-2.51754093170166
42.29579544067383,5.880517482757568,-79.55137634277344,-2.5069878101348877
36.707801818847656,6.0959038734436035,-78.95896911621094,-2.496354818344116
31.403614044189453,6.27730131149292,-78.4540023803711,-2.4858574867248535
26.370790481567383,6.433427333831787,-78.00212860107422,-2.4754514694213867
21.59192657470703,6.5721306800842285,-77.62274169921875,-2.4653143882751465
17.06540298461914,6.686139106750488,-77.2943115234375,-2.4554431438446045
12.765289306640625,6.772819995880127,-77.01554870605469,-2.445768117904663
8.684791564941406,6.8353495597839355,-76.79031372070312,-2.436316967010498
4.818504333496094,6.878518104553223,-76.60624694824219,-2.4272549152374268
1.1594035625457764,6.90896463394165,-76.45214080810547,-2.4185452461242676
-2.3146748542785645,6.921449184417725,-76.34355926513672,-2.410264253616333
-5.599587917327881,6.912908554077148,-76.25135803222656,-2.4023871421813965
-8.712885856628418,6.874471187591553,-76.20565795898438,-2.395043134689331
-11.665624618530273,6.818838119506836,-76.20137786865234,-2.3881006240844727
-14.465551376342773,6.748861312866211,-76.22151184082031,-2.3814384937286377
-17.121854782104492,6.643409252166748,-76.26753997802734,-2.375119209289551
-19.65587043762207,6.51227331161499,-76.35686492919922,-2.3691868782043457
-22.060651779174805,6.349398136138916,-76.48774719238281,-2.3638062477111816
-24.329118728637695,6.166687965393066,-76.63054656982422,-2.3588850498199463
-26.46312141418457,5.95769739151001,-76.78996276855469,-2.354478359222412
-28.465553283691406,5.7155842781066895,-76.97259521484375,-2.3508312702178955
-30.334217071533203,5.46933650970459,-77.1793441772461,-2.348106622695923
-32.07820129394531,5.229646682739258,-77.3757553100586,-2.345750570297241
-33.69280242919922,4.9711995124816895,-77.57341766357422,-2.3438243865966797
-35.18339157104492,4.701677322387695,-77.76619720458984,-2.342451333999634
-36.548484802246094,4.424421310424805,-77.9595947265625,-2.3419137001037598
-37.80568313598633,4.153470993041992,-78.14434814453125,-2.3419454097747803
-38.9614372253418,3.8669352531433105,-78.3337631225586,-2.342787742614746
-40.0202751159668,3.5674853324890137,-78.49906158447266,-2.3443868160247803
-41.00281524658203,3.2750749588012695,-78.63995361328125,-2.3464834690093994
-41.91935729980469,2.971961498260498,-78.7488021850586,-2.348604440689087
-42.79081726074219,2.6604623794555664,-78.85648345947266,-2.350646734237671
-43.619930267333984,2.340785264968872,-78.95207977294922,-2.352332592010498
-44.411231994628906,2.000012159347534,-79.01719665527344,-2.353884696960449
-45.17491912841797,1.6318782567977905,-79.0549545288086,-2.355520009994507
-45.908504486083984,1.2341089248657227,-79.0792465209961,-2.3575692176818848
-46.585670471191406,0.8267265558242798,-79.0820541381836,-2.360468864440918
-47.205875396728516,0.4023497700691223,-79.05470275878906,-2.364508628845215
-47.76942825317383,-0.041997045278549194,-79.00708770751953,-2.369941234588623
-48.2807502746582,-0.4905264675617218,-78.93094635009766,-2.376282215118408
-48.743675231933594,-0.9586406946182251,-78.84253692626953,-2.3835012912750244
-49.16317367553711,-1.4631422758102417,-78.73985290527344,-2.391611337661743
-49.53948211669922,-1.9926577806472778,-78.63377380371094,-2.4002559185028076
-49.865806579589844,-2.542522430419922,-78.5203857421875,-2.4093310832977295
-50.14043426513672,-3.109545946121216,-78.38573455810547,-2.4193766117095947
-50.373260498046875,-3.6881251335144043,-78.22897338867188,-2.430675506591797
-50.55651092529297,-4.287052631378174,-78.0644302368164,-2.443498373031616
-41.09252166748047,-1.7808866500854492,-77.3146743774414,-2.5157175064086914
-41.676517486572266,-2.542715549468994,-77.16012573242188,-2.5264201164245605
-32.702552795410156,-0.10640738904476166,-76.37158203125,-2.5818095207214355
-33.66071319580078,-1.0158823728561401,-76.22673034667969,-2.5902209281921387
-29.770523071289062,-2.5040204524993896,-72.3873062133789,-2.6707472801208496
-27.373523712158203,-2.7164418697357178,-69.01693725585938,-2.5826644897460938
-25.118465423583984,-2.9182963371276855,-65.31710052490234,-2.546194076538086
-22.968050003051758,-3.108138084411621,-61.79991912841797,-2.510080099105835
-20.884119033813477,-3.2657759189605713,-58.95989990234375,-2.4253578186035156
-18.9589900970459,-3.429506301879883,-55.761558532714844,-2.3895576000213623
-17.11945152282715,-3.5945141315460205,-52.71889114379883,-2.352093458175659
-15.3710298538208,-3.7470357418060303,-49.82784652709961,-2.315657377243042
-6.380706787109375,-7.035848140716553,-45.76136779785156,-2.4177405834198
2.1708974838256836,-10.13190746307373,-41.88846206665039,-2.504809856414795
2.957246780395508,-9.943716049194336,-39.537017822265625,-2.4755775928497314
3.705192804336548,-9.760030746459961,-37.30208206176758,-2.4466476440429688
4.4153361320495605,-9.581180572509766,-35.178707122802734,-2.4180819988250732
5.09159517288208,-9.405200004577637,-33.161407470703125,-2.390152931213379
5.734182357788086,-9.233109474182129,-31.24396514892578,-2.3626492023468018
6.343718528747559,-9.065953254699707,-29.420963287353516,-2.3355114459991455
6.921811580657959,-8.905104637145996,-27.687179565429688,-2.30859375
7.471575736999512,-8.750020027160645,-26.038442611694336,-2.281965970993042
7.993903160095215,-8.599252700805664,-24.471904754638672,-2.2553212642669678
8.49061107635498,-8.451711654663086,-22.98352813720703,-2.2281301021575928
8.961258888244629,-8.305719375610352,-21.569669723510742,-2.200653314590454
9.408101081848145,-8.16331672668457,-20.225788116455078,-2.1729812622070312
9.833669662475586,-8.024980545043945,-18.94832420349121,-2.1450905799865723
10.235737800598145,-7.892291069030762,-17.73367691040039,-2.116414785385132
10.618735313415527,-7.76357889175415,-16.578956604003906,-2.08681583404541
10.982733726501465,-7.6372389793396,-15.481956481933594,-2.0563595294952393
11.328789710998535,-7.512928009033203,-14.440020561218262,-2.0251784324645996
11.658233642578125,-7.392362594604492,-13.449138641357422,-1.9931830167770386
11.971671104431152,-7.274235725402832,-12.507033348083496,-1.9612263441085815
12.269519805908203,-7.1594462394714355,-11.610764503479004,-1.9291268587112427
12.552311897277832,-7.047804355621338,-10.758251190185547,-1.8969614505767822
12.819147109985352,-6.938040256500244,-9.947202682495117,-1.8655112981796265
13.072457313537598,-6.831274509429932,-9.175065994262695,-1.8342550992965698
13.314969062805176,-6.727632999420166,-8.43994426727295,-1.8024954795837402
13.544682502746582,-6.624621868133545,-7.741264343261719,-1.7697938680648804
13.763474464416504,-6.522940158843994,-7.076693534851074,-1.735784888267517
13.970717430114746,-6.413618564605713,-6.447588920593262,-1.7003198862075806
11.105427742004395,-7.7503981590271,-8.580513000488281,-1.8389570713043213
14.762298583984375,-6.686704635620117,-8.152098655700684,-2.2176830768585205
14.9171142578125,-6.557833671569824,-8.024606704711914,-2.217195987701416
15.05113697052002,-6.430095195770264,-7.903828144073486,-2.2227015495300293
12.290813446044922,-7.742693901062012,-9.797150611877441,-2.5035221576690674
13.903787612915039,-8.895037651062012,-9.274678230285645,-2.9453518390655518
11.204133987426758,-10.068381309509277,-11.063457489013672,-3.1071033477783203
8.632730484008789,-11.176945686340332,-12.74278736114502,3.0437514781951904
6.180367946624756,-12.229875564575195,-14.331886291503906,2.93619441986084
3.837158679962158,-13.231494903564453,-15.83998966217041,2.8479106426239014
1.5848305225372314,-14.180721282958984,-17.25562858581543,2.772301197052002
-0.5805780291557312,-15.085001945495605,-18.596281051635742,2.7058939933776855
-2.6594350337982178,-15.943601608276367,-19.86313247680664,2.646789073944092
-4.648043632507324,-16.749835968017578,-21.048709869384766,2.593993902206421
-6.5400590896606445,-17.517736434936523,-22.155481338500977,2.5466508865356445
-8.346465110778809,-18.249225616455078,-23.191627502441406,2.503800868988037
-10.069008827209473,-18.946651458740234,-24.160669326782227,2.464768648147583
-11.720892906188965,-19.6184024810791,-25.074478149414062,2.428819179534912
-13.31032657623291,-20.255802154541016,-25.936613082885742,2.395024538040161
-14.836572647094727,-20.860395431518555,-26.740312576293945,2.3630552291870117
-16.290037155151367,-21.43904685974121,-27.481840133666992,2.3332254886627197
-17.66452980041504,-21.991283416748047,-28.164064407348633,2.3059425354003906
-18.962223052978516,-22.516189575195312,-28.79495620727539,2.2813475131988525
-20.19092559814453,-23.015043258666992,-29.38801383972168,2.2591493129730225
-21.355426788330078,-23.491260528564453,-29.934795379638672,2.2387638092041016
-22.455427169799805,-23.94170570373535,-30.442995071411133,2.2201919555664062
-23.500932693481445,-24.365142822265625,-30.917781829833984,2.2029061317443848
-24.49723243713379,-24.771493911743164,-31.363433837890625,2.1866676807403564
-25.446794509887695,-25.154714584350586,-31.77777671813965,2.1714563369750977
-26.353384017944336,-25.525188446044922,-32.17038345336914,2.157346725463867
-27.21803092956543,-25.874935150146484,-32.54082107543945,2.1441686153411865
-28.047483444213867,-26.205371856689453,-32.88872528076172,2.1316425800323486
-28.84615135192871,-26.51482582092285,-33.21052932739258,2.119518756866455
-29.603740692138672,-26.8061466217041,-33.504390716552734,2.1080551147460938
-30.318315505981445,-27.071128845214844,-33.765785217285156,2.097321033477783
-30.9841251373291,-27.313364028930664,-33.99242401123047,2.0874276161193848
-31.603363037109375,-27.531982421875,-34.1885986328125,2.0783231258392334
-32.18836975097656,-27.73996353149414,-34.362430572509766,2.0697944164276123
-32.73650360107422,-27.927034378051758,-34.51470947265625,2.061666488647461
-33.244842529296875,-28.092668533325195,-34.6400260925293,2.053997039794922
-33.71052551269531,-28.234004974365234,-34.735809326171875,2.0468852519989014
-34.13897705078125,-28.36116600036621,-34.811405181884766,2.04025936126709
-34.52301025390625,-28.468740463256836,-34.86157989501953,2.034217596054077
-34.86445999145508,-28.555044174194336,-34.886962890625,2.0287599563598633
-35.17064666748047,-28.624788284301758,-34.890960693359375,2.023785352706909
-35.43659973144531,-28.674711227416992,-34.87142562866211,2.0193450450897217
-35.670440673828125,-28.710647583007812,-34.834598541259766,2.0154285430908203
-35.8725471496582,-28.73646354675293,-34.79184341430664,2.0120491981506348
-36.05725860595703,-28.746505737304688,-34.74431228637695,2.0087132453918457
-36.23748779296875,-28.74466323852539,-34.69356918334961,2.004997968673706
-36.4091682434082,-28.735898971557617,-34.64419174194336,2.0011980533599854
-36.56462097167969,-28.710954666137695,-34.58155059814453,1.9975545406341553
-36.71437454223633,-28.679229736328125,-34.52384948730469,1.9939736127853394
-36.87740707397461,-28.647993087768555,-34.48414993286133,1.989888072013855
-37.05984115600586,-28.617572784423828,-34.46759033203125,1.9850261211395264
-37.245574951171875,-28.578414916992188,-34.458839416503906,1.9795070886611938
-37.43400192260742,-28.528152465820312,-34.454524993896484,1.9735747575759888
-37.62092590332031,-28.477230072021484,-34.45724868774414,1.967435598373413
-37.80881118774414,-28.420591354370117,-34.463043212890625,1.9610929489135742
-38.00459671020508,-28.364500045776367,-34.48281478881836,1.9544000625610352
-38.198543548583984,-28.29668617248535,-34.5040168762207,1.9474270343780518
-38.3714485168457,-28.220359802246094,-34.50830841064453,1.940682053565979
-38.53383255004883,-28.13282585144043,-34.50740432739258,1.9339842796325684
-38.68926239013672,-28.037717819213867,-34.50026321411133,1.927229642868042
-38.84482955932617,-27.93288230895996,-34.49404525756836,1.9202789068222046
-39.00354766845703,-27.821487426757812,-34.48536682128906,1.9130966663360596
-39.154273986816406,-27.70290756225586,-34.47261047363281,1.906051754951477
-39.28897476196289,-27.579273223876953,-34.450279235839844,1.899346113204956
-39.4187126159668,-27.445167541503906,-34.429500579833984,1.892723560333252
-39.541622161865234,-27.306621551513672,-34.405548095703125,1.886215329170227
-39.65700149536133,-27.16292381286621,-34.38100814819336,1.879823923110962
-39.78529357910156,-27.013586044311523,-34.37382507324219,1.8731119632720947
-39.93000411987305,-26.863069534301758,-34.3770637512207,1.8659461736679077
-40.08526611328125,-26.709787368774414,-34.38795471191406,1.8584744930267334
-40.24615478515625,-26.55402374267578,-34.41399002075195,1.8508129119873047
-40.40464782714844,-26.391643524169922,-34.43932342529297,1.8431715965270996
-40.554256439208984,-26.22365951538086,-34.46772003173828,1.835763931274414
-40.70309829711914,-26.053625106811523,-34.500022888183594,1.8283331394195557
-40.85320281982422,-25.879440307617188,-34.543373107910156,1.8207776546478271
-40.99916076660156,-25.69706153869629,-34.586158752441406,1.8132201433181763
-41.1439094543457,-25.511795043945312,-34.630149841308594,1.8056581020355225
-41.285911560058594,-25.319732666015625,-34.68096160888672,1.79802405834198
-41.428932189941406,-25.126182556152344,-34.74156951904297,1.7903361320495605
-41.57143020629883,-24.926584243774414,-34.8057746887207,1.7825113534927368
-41.715633392333984,-24.725605010986328,-34.882789611816406,1.7745816707611084
-41.8719367980957,-24.52159309387207,-34.981571197509766,1.766371250152588
-42.05630111694336,-24.31951332092285,-35.11049270629883,1.7575687170028687
-42.25139617919922,-24.101533889770508,-35.254207611083984,1.7482621669769287
-42.43754196166992,-23.873170852661133,-35.39983367919922,1.739104986190796
-42.595916748046875,-23.628263473510742,-35.532371520996094,1.7305793762207031
-42.72150421142578,-23.37392807006836,-35.638336181640625,1.7228535413742065
-42.81144332885742,-23.106094360351562,-35.7273063659668,1.7157782316207886
-42.89430618286133,-22.83799934387207,-35.81776428222656,1.7088595628738403
-42.97871017456055,-22.573686599731445,-35.91706466674805,1.701711893081665
-43.06387710571289,-22.295682907104492,-36.02727127075195,1.6945022344589233
-43.14071273803711,-22.01793670654297,-36.13297653198242,1.68771231174469
-43.22502136230469,-21.739490509033203,-36.24799728393555,1.680903434753418
-43.33013153076172,-21.464324951171875,-36.39491271972656,1.6736550331115723
-43.45651626586914,-21.18690299987793,-36.569766998291016,1.665908932685852
-43.60165786743164,-20.907541275024414,-36.76590347290039,1.65781831741333
-43.76351547241211,-20.619705200195312,-36.98206329345703,1.6494163274765015
-43.937767028808594,-20.32756996154785,-37.213077545166016,1.640882134437561
-44.124698638916016,-20.028247833251953,-37.45941925048828,1.6320929527282715
-44.31844711303711,-19.720232009887695,-37.71195983886719,1.62313711643219
-44.5173454284668,-19.40643310546875,-37.97724151611328,1.6140018701553345
-44.72101593017578,-19.088895797729492,-38.2514762878418,1.6046587228775024
-44.92206573486328,-18.762195587158203,-38.52555465698242,1.5951249599456787
-36.16178894042969,-22.847326278686523,-34.619667053222656,1.581751823425293
-36.8040657043457,-22.29155731201172,-35.1050910949707,1.5731550455093384
-37.393611907958984,-21.74913215637207,-35.55790710449219,1.5651198625564575
-28.872873306274414,-25.629150390625,-31.861833572387695,1.5479462146759033
-29.847806930541992,-24.87977409362793,-32.47820281982422,1.5421619415283203
-30.775279998779297,-24.16607093811035,-33.08620071411133,1.536036491394043
-31.67123794555664,-23.470096588134766,-33.686309814453125,1.52926766872406
-32.54100036621094,-22.800628662109375,-34.28425598144531,1.5218265056610107
-33.379844665527344,-22.15376091003418,-34.8846435546875,1.5139203071594238
-34.187530517578125,-21.530855178833008,-35.4808235168457,1.5056532621383667
-34.96963119506836,-20.93511199951172,-36.081424713134766,1.4969855546951294
-35.7208137512207,-20.353023529052734,-36.69108581542969,1.4879798889160156
-36.43855667114258,-19.781295776367188,-37.29994201660156,1.4787477254867554
-37.12438201904297,-19.220966339111328,-37.9055290222168,1.4693694114685059
-37.77132797241211,-18.67020034790039,-38.500877380371094,1.459883689880371
-38.38165283203125,-18.13412857055664,-39.096099853515625,1.4503337144851685
-38.96448516845703,-17.611034393310547,-39.70402908325195,1.440632700920105
-39.50980758666992,-17.091228485107422,-40.32321548461914,1.4307820796966553
-40.019287109375,-16.576900482177734,-40.9450569152832,1.4208226203918457
-40.49745559692383,-16.070640563964844,-41.575233459472656,1.4107272624969482
-40.94474411010742,-15.582538604736328,-42.22907257080078,1.4003880023956299
-41.358890533447266,-15.096953392028809,-42.89254379272461,1.3897705078125
-41.740596771240234,-14.621631622314453,-43.57935333251953,1.378990650177002
-42.095184326171875,-14.14571762084961,-44.28042221069336,1.3680305480957031
-42.40369415283203,-13.668627738952637,-44.99147415161133,1.35734224319458
-42.68157196044922,-13.193586349487305,-45.71604537963867,1.3469552993774414
-42.94015884399414,-12.732288360595703,-46.45650863647461,1.3363343477249146
-43.176151275634766,-12.295376777648926,-47.23005294799805,1.3254426717758179
-43.39567565917969,-11.874272346496582,-48.027809143066406,1.3143278360366821
-43.602481842041016,-11.481231689453125,-48.85362243652344,1.3029472827911377
-43.79221725463867,-11.107684135437012,-49.71228790283203,1.291353702545166
-43.95840072631836,-10.752628326416016,-50.595645904541016,1.279556393623352
-44.1074104309082,-10.416769981384277,-51.49413299560547,1.2675069570541382
-44.23161315917969,-10.108901977539062,-52.42296600341797,1.255120038986206
-44.33213424682617,-9.820232391357422,-53.3822021484375,1.2424644231796265
-44.40903854370117,-9.55810832977295,-54.37306213378906,1.2295514345169067
-44.47075271606445,-9.308592796325684,-55.38973617553711,1.2161487340927124
-44.508174896240234,-9.10598373413086,-56.45854949951172,1.20223867893219
-44.52068328857422,-8.925189971923828,-57.57759094238281,1.1877702474594116
-44.51194381713867,-8.774247169494629,-58.72812271118164,1.1728129386901855
-44.46477508544922,-8.667118072509766,-59.930538177490234,1.157128930091858
-44.374473571777344,-8.585151672363281,-61.20067596435547,1.1408138275146484
-44.25528335571289,-8.50098991394043,-62.4715576171875,1.1245336532592773
-44.11997604370117,-8.436664581298828,-63.70371627807617,1.1086406707763672
-43.97462844848633,-8.379563331604004,-64.9278564453125,1.092734456062317
-43.82200622558594,-8.363097190856934,-66.12625122070312,1.0763957500457764
-43.65201187133789,-8.377235412597656,-67.3405532836914,1.0593745708465576
-43.45755386352539,-8.435006141662598,-68.57176971435547,1.0417890548706055
-43.23484802246094,-8.534499168395996,-69.83097076416016,1.023810625076294
-42.99309158325195,-8.7013521194458,-71.10336303710938,1.0055314302444458
-42.7491455078125,-8.891210556030273,-72.36949157714844,0.9870636463165283
-42.45899200439453,-9.1654052734375,-73.66297149658203,0.9682685136795044
-42.10693359375,-9.501193046569824,-74.98971557617188,0.9492429494857788
-41.70841598510742,-9.891894340515137,-76.33533477783203,0.9300446510314941
-41.256431579589844,-10.35972785949707,-77.69857788085938,0.9107406139373779
-40.758487701416016,-10.882416725158691,-79.06706237792969,0.8913735151290894
-40.224205017089844,-11.458892822265625,-80.40936279296875,0.8720720410346985
-39.62807846069336,-12.107871055603027,-81.73578643798828,0.8528411388397217
-38.961483001708984,-12.850912094116211,-83.04520416259766,0.8335145711898804
-38.241886138916016,-13.64513874053955,-84.32438659667969,0.8141066431999207
-37.475135803222656,-14.51416015625,-85.56550598144531,0.7945290207862854
-36.66084671020508,-15.47223949432373,-86.7371597290039,0.7747303247451782
-35.773521423339844,-16.50358009338379,-87.85903930664062,0.7547085881233215
-34.80887985229492,-17.605342864990234,-88.92597961425781,0.7345944046974182
-33.785240173339844,-18.74481773376465,-89.91441345214844,0.7148096561431885
-32.76511001586914,-19.90345573425293,-90.83492279052734,0.6952725052833557
-31.802108764648438,-21.060604095458984,-91.68386840820312,0.6757990121841431
-30.88047218322754,-22.229543685913086,-92.4391098022461,0.6565254330635071
-29.966236114501953,-23.41929054260254,-93.11201477050781,0.6377047896385193
-29.041444778442383,-24.61310577392578,-93.74163055419922,0.619575023651123
-28.16442108154297,-25.783761978149414,-94.307373046875,0.6022100448608398
-27.37677574157715,-26.918935775756836,-94.80917358398438,0.585355281829834
-26.637130737304688,-28.064388275146484,-95.23933410644531,0.568565845489502
-25.925315856933594,-29.227739334106445,-95.60665893554688,0.5517749786376953
-25.20178985595703,-30.435253143310547,-95.91243743896484,0.5349321365356445
-24.490009307861328,-31.635053634643555,-96.16868591308594,0.5183823108673096
-23.834394454956055,-32.81971740722656,-96.39997863769531,0.5024170279502869
-23.247257232666016,-33.9925651550293,-96.58319091796875,0.48684510588645935
-22.68494415283203,-35.16590881347656,-96.71878814697266,0.47140368819236755
-21.72715187072754,-33.16500473022461,-98.6751937866211,0.4605538845062256
-21.250638961791992,-34.45798110961914,-98.60993957519531,0.4446012079715729
-20.782716751098633,-35.72567367553711,-98.50118255615234,0.42797932028770447
-20.326171875,-36.98857116699219,-98.34638214111328,0.41078439354896545
-19.86606788635254,-38.22138595581055,-98.18070983886719,0.3935670554637909
-19.455562591552734,-39.36823272705078,-97.99113464355469,0.3764297664165497
-19.074111938476562,-40.47543716430664,-97.76404571533203,0.3589399755001068
-18.70725440979004,-41.55586624145508,-97.54419708251953,0.34136390686035156
-11.845541954040527,-35.8912239074707,-96.24273681640625,0.32740724086761475
-11.94721508026123,-37.15180969238281,-96.07354736328125,0.31033435463905334
-12.076404571533203,-38.358001708984375,-95.8985366821289,0.29307684302330017
-12.225319862365723,-39.48902130126953,-95.70178985595703,0.2757708728313446
-12.372970581054688,-40.552764892578125,-95.49687957763672,0.2585236728191376
-12.530975341796875,-41.56855773925781,-95.27679443359375,0.24164699018001556
-12.7098388671875,-42.517784118652344,-95.03075408935547,0.22498548030853271
-12.896559715270996,-43.42707061767578,-94.75926971435547,0.2083158791065216
-13.083114624023438,-44.30487823486328,-94.46387481689453,0.191712886095047
-13.266695976257324,-45.143310546875,-94.14181518554688,0.17510777711868286
-13.435785293579102,-45.93818664550781,-93.78800964355469,0.15856008231639862
-13.599961280822754,-46.699161529541016,-93.40505981445312,0.14213046431541443
-13.760306358337402,-47.41688919067383,-93.01048278808594,0.1259167194366455
-13.934685707092285,-48.08498764038086,-92.60377502441406,0.10999395698308945
-14.110759735107422,-48.70661163330078,-92.18633270263672,0.09439780563116074
-14.283138275146484,-49.27748107910156,-91.73516082763672,0.07884352654218674
-14.441827774047852,-49.81014633178711,-91.275634765625,0.06332429498434067
-14.575360298156738,-50.316680908203125,-90.78473663330078,0.047527462244033813
-14.687142372131348,-50.79133605957031,-90.27835083007812,0.03171567618846893
-14.813898086547852,-51.23312759399414,-89.79840087890625,0.01646374724805355
-14.989630699157715,-51.62729263305664,-89.34869384765625,0.001930466154590249
-15.192197799682617,-51.96156311035156,-88.90534210205078,-0.011937578208744526
-15.419776916503906,-52.24085998535156,-88.46890258789062,-0.025111056864261627
-15.65772819519043,-52.48261260986328,-88.04058837890625,-0.03769576922059059
-15.92466926574707,-52.67311096191406,-87.6267318725586,-0.04986930266022682
-8.095519065856934,-53.038875579833984,-81.60259246826172,-0.013765058480203152
-0.6311246752738953,-53.376251220703125,-75.88720703125,0.02286713384091854
6.5046916007995605,-53.6657600402832,-70.48773193359375,0.060114581137895584
12.401911735534668,-47.65850830078125,-69.67481231689453,0.05472363531589508
10.565408706665039,-48.115325927734375,-70.04261016845703,0.036022935062646866
8.797197341918945,-48.56096267700195,-70.37644958496094,0.017995955422520638
14.631385803222656,-42.804996490478516,-69.52182006835938,0.010477104224264622
20.18276023864746,-37.32969284057617,-68.69482421875,-0.0007559733930975199
25.477535247802734,-32.1112174987793,-67.9223403930664,-0.015393367037177086
31.443756103515625,-33.46896743774414,-62.88361358642578,0.027445876970887184
28.539701461791992,-34.62627410888672,-63.54912567138672,0.0101974718272686
25.798635482788086,-35.758819580078125,-64.16868591308594,-0.0069121369160711765
